1 1:14.000000 2:246.000000 3:145.131481 4:0.210507 5:4.379199 6:2.450816 7:3.063221 8:6.177414 9:8.859285 10:5.405771 11:2.932061 12:3.251484 13:6.241847 14:1.565613 15:1.566764 16:1.483648 17:1.569646 18:0.085997 19:4.715184 20:106616.811233 21:0.943420
-1 1:17.000000 2:225.000000 3:73.741874 4:0.182058 5:6.812667 6:5.348848 7:4.453609 8:4.009524 9:5.680372 10:5.393624 11:5.031044 12:4.571655 13:5.584325 14:1.568362 15:1.563572 16:1.251148 17:1.561138 18:0.329307 19:4.319457 20:6740.667593 21:0.902126
-1 1:13.000000 2:224.000000 3:130.454066 4:0.165903 5:5.808086 6:5.101575 7:3.357413 8:3.882155 9:6.614220 10:4.026927 11:5.902244 12:5.828880 13:6.724298 14:1.518400 15:1.525426 16:0.618597 17:1.473030 18:1.049966 19:4.474543 20:80218.245853 21:0.934979
-1 1:16.000000 2:176.000000 3:113.996982 4:0.209508 5:5.509030 6:3.623518 7:4.202251 8:4.253301 9:6.936279 10:4.476100 11:4.890192 12:4.371480 13:5.893120 14:1.554242 15:1.564983 16:1.536625 17:1.560056 18:0.044912 19:4.031075 20:57023.880539 21:0.921459
-1 1:17.000000 2:182.000000 3:107.328596 4:0.133700 5:4.677719 6:3.141269 7:6.659369 8:5.804341 9:6.851808 10:4.865112 11:5.393711 12:5.649210 13:4.972491 14:1.406993 15:1.502833 16:1.143269 17:1.339029 18:0.659295 19:4.122097 20:48437.148194 21:0.936579
-1 1:17.000000 2:167.000000 3:116.416748 4:0.179040 5:5.517485 6:3.668343 7:3.716046 8:5.495757 9:5.994820 10:5.888266 11:5.112282 12:4.267367 13:5.031382 14:1.554755 15:1.563320 16:1.521326 17:1.562232 18:0.058037 19:3.971074 20:48566.859613 21:0.916642
-1 1:14.000000 2:239.000000 3:165.866701 4:0.155050 5:5.451870 6:3.373176 7:4.238206 8:6.432872 9:6.566395 10:4.264577 11:4.412467 12:3.259334 13:5.250275 14:1.567450 15:1.567484 16:1.552841 17:1.570762 18:0.017921 19:4.029972 20:135735.652222 21:0.897352
1 1:18.000000 2:245.000000 3:144.851899 4:0.137638 5:6.124897 6:5.983442 7:5.119153 8:2.519162 9:5.400086 10:3.575678 11:5.049832 12:5.622221 13:6.510298 14:1.460884 15:1.556505 16:1.178966 17:1.475176 18:0.487451 19:4.551379 20:81702.654240 21:0.934381
1 1:17.000000 2:251.000000 3:162.575565 4:0.165174 5:6.986420 6:5.221892 7:4.565508 8:4.059365 9:4.313060 10:3.853564 11:4.856027 12:6.050588 13:7.681865 14:1.345172 15:1.568187 16:0.730867 17:1.347782 18:1.062944 19:4.625151 20:108605.727280 21:0.929674
1 1:18.000000 2:251.000000 3:149.389294 4:0.176070 5:4.108965 6:3.784908 7:4.645511 8:4.525563 9:9.049415 10:4.595136 11:4.269605 12:4.610303 13:5.401369 14:1.545614 15:1.559073 16:1.565176 17:1.557337 18:0.007851 19:4.718065 20:58271.444342 21:0.926978
-1 1:10.000000 2:185.000000 3:112.132391 4:0.111982 5:5.467018 6:5.027283 7:6.513571 8:5.198621 9:4.157394 10:3.306535 11:6.030006 12:5.449488 13:6.321219 14:1.480693 15:1.476699 16:0.746212 17:1.566803 18:0.828578 19:3.930657 20:56575.863778 21:0.908082
1 1:12.000000 2:239.000000 3:111.335582 4:0.142975 5:7.037712 6:4.633139 7:4.750956 8:3.675759 9:4.978820 10:3.206942 11:4.969818 12:5.262711 13:7.862733 14:1.526612 15:1.558564 16:0.150287 17:1.514379 18:1.476926 19:4.348373 20:68210.181891 21:0.916694
-1 1:18.000000 2:229.000000 3:87.485893 4:0.125373 5:8.530011 6:2.070360 7:2.943460 8:2.870936 9:4.685894 10:3.479971 11:4.235895 12:5.438923 13:9.078251 14:1.228521 15:1.468738 16:0.905108 17:1.126463 18:1.110022 19:3.690380 20:43784.562581 21:0.802054
1 1:18.000000 2:224.000000 3:145.651502 4:0.202420 5:6.904742 6:3.717382 7:4.542007 8:4.166647 9:5.184430 10:3.017827 11:4.774603 12:6.366004 13:7.121719 14:1.463183 15:1.559463 16:0.973468 17:1.451850 18:0.716275 19:4.316246 20:70960.940758 21:0.914770
1 1:16.000000 2:210.000000 3:149.386486 4:0.225528 5:6.879648 6:4.325774 7:3.687288 8:5.927401 9:7.211531 10:5.682074 11:2.753279 12:2.415598 13:6.587308 14:1.568641 15:1.567813 16:1.562418 17:1.569969 18:0.009206 19:4.207126 20:113184.185102 21:0.894579
-1 1:15.000000 2:238.000000 3:142.012670 4:0.183166 5:6.260831 6:3.643551 7:3.044202 8:3.661206 9:5.390618 10:5.123155 11:5.981385 12:6.253919 13:7.376127 14:1.505468 15:1.554025 16:1.092077 17:1.488697 18:0.560819 19:4.484627 20:101147.360941 21:0.924770
1 1:16.000000 2:248.000000 3:158.221049 4:0.199246 5:6.152649 6:4.593306 7:4.533464 8:3.876906 9:7.107525 10:4.509853 11:6.395112 12:4.598825 13:6.150206 14:1.509278 15:1.545739 16:1.165593 17:1.484221 18:0.491779 19:4.020851 20:131391.965271 21:0.886640
-1 1:18.000000 2:242.000000 3:111.154941 4:0.152061 5:6.090042 6:4.939832 7:5.337119 8:4.147287 9:5.373254 10:4.806585 11:5.451090 12:4.685508 13:6.063434 14:1.443008 15:1.538559 16:0.439058 17:1.475246 18:1.227289 19:5.078408 20:17433.425625 21:0.951656
1 1:11.000000 2:179.000000 3:106.115186 4:0.115677 5:7.523296 6:4.542113 7:4.875260 8:2.813192 9:4.642098 10:3.890273 11:4.725034 12:5.364608 13:7.802518 14:1.135710 15:1.552684 16:0.919303 17:1.104692 18:1.117598 19:3.745623 20:54609.570022 21:0.886553
1 1:18.000000 2:239.000000 3:134.165417 4:0.157744 5:7.186505 6:6.254330 7:5.052787 8:3.418226 9:3.523330 10:3.964882 11:3.486455 12:4.858447 13:8.128932 14:1.227970 15:1.540216 16:0.717011 17:1.166032 18:1.258550 19:4.717673 20:76523.996308 21:0.952588
-1 1:12.000000 2:178.000000 3:119.900999 4:0.149008 5:6.094682 6:4.008898 7:5.015758 8:4.691877 9:7.718570 10:4.970874 11:1.785037 12:3.735403 13:5.873922 14:1.539636 15:1.535471 16:1.011405 17:1.566632 18:0.555227 19:3.527842 20:70222.912754 21:0.860135
-1 1:11.000000 2:254.000000 3:124.153207 4:0.220963 5:6.526611 6:4.490424 7:4.969117 8:5.257905 9:5.417724 10:4.685148 11:3.238495 12:5.199805 13:6.593874 14:1.524238 15:1.561662 16:0.681361 17:1.515103 18:0.945128 19:6.147570 20:20229.080284 21:0.978918
